,O,sO,aO,C,sC,aC,F,sF,aF,FO,FC,OC,InOr
8385,0.2672206910985441,0.2672206910985441,0.0,0.29780071445217116,0.29780071445217116,0.0,0.01752429294397177,0.0,0.01752429294397177,0.061543816137443114,0.05557533507628208,0.4729390576593985,0.01783687150543703
8395,0.2662586304298809,0.2662586304298809,0.0,0.2967285581258911,0.2967285581258911,0.0,0.02106144881236626,0.0,0.02106144881236626,0.07330308716297128,0.06627473599715247,0.4729390576593985,0.02151457697402439
8406,0.2587290957886641,0.2587290957886641,0.0,0.2883373636176042,0.2883373636176042,0.0,0.04874487721763261,0.0,0.04874487721763261,0.15853334427312446,0.14460826265083104,0.4729390576593985,0.05124269614975277
8417,0.2629573130120886,0.2550995030524898,0.007857809959598838,0.3049889441052789,0.30106003912547946,0.003928904979799419,0.0,0.0,0.0,0.0,0.0,0.46299682358457345,0.0
8428,0.2657742618264725,0.2533195040602235,0.01245475776624898,0.3051867217710863,0.2989593428879618,0.00622737888312449,0.0,0.0,0.0,0.0,0.0,0.46548585535890696,0.0
8439,0.26766028743192755,0.25212774521108994,0.015532542220837603,0.30531913942099004,0.2975528683105712,0.007766271110418802,0.0,0.0,0.0,0.0,0.0,0.4671376927127181,0.0
8450,0.26952865029199724,0.25094714725661865,0.018581503035378574,0.30545031697148683,0.2961595654537975,0.009290751517689287,0.0,0.0,0.0,0.0,0.0,0.4687626254831088,0.0
8461,0.27129184828804026,0.24983300182376703,0.021458846464273217,0.3055741109084703,0.2948446876763337,0.010729423232136609,0.0,0.0,0.0,0.0,0.0,0.47028576389896515,0.0
8472,0.2732133708938431,0.24861881281029208,0.024594558083551047,0.3057090207988564,0.29341174175708085,0.012297279041775524,0.0,0.0,0.0,0.0,0.0,0.4719343642849952,0.0
8483,0.27528838841931,0.24730763204427816,0.027980756375031886,0.30585470755063576,0.29186432936311985,0.013990378187515943,0.0,0.0,0.0,0.0,0.0,0.4737015553111669,0.0
8494,0.27776668491545387,0.24574162372948458,0.032025061185969324,0.3060287084745017,0.29001617788151707,0.016012530592984662,0.0,0.0,0.0,0.0,0.0,0.47579458156141213,0.0
8505,0.28054890999585064,0.24398356628304585,0.03656534371280478,0.30622404819077265,0.2879413763343703,0.01828267185640239,0.0,0.0,0.0,0.0,0.0,0.47812174382211725,0.0
8516,0.28370377434988975,0.24199004217559603,0.04171373217429375,0.3064455508693782,0.2855886847822314,0.020856866087146875,0.0,0.0,0.0,0.0,0.0,0.48073218459494227,0.0
8527,0.2868884992170115,0.2399776495381523,0.046910849678859154,0.3066691500513164,0.28321372521188687,0.023455424839429577,0.0,0.0,0.0,0.0,0.0,0.4833372117614116,0.0
8538,0.2900206925028004,0.2379984510295322,0.052022241473268165,0.3068890609967186,0.28087794026008456,0.026011120736634082,0.0,0.0,0.0,0.0,0.0,0.48587025224916863,0.0
8549,0.2067776542853078,0.20501761375167543,0.0017600405336323757,0.296026894524175,0.2951468742573588,0.0008800202668161879,0.0,0.0,0.0,0.0,0.0,0.41124857516684427,0.0
8560,0.20823001505990646,0.2043701541857838,0.003859860874122682,0.296144710794857,0.29421478035779564,0.001929930437061341,0.0,0.0,0.0,0.0,0.0,0.41284783789873536,0.0
8571,0.2093132798823078,0.20388723686666838,0.0054260430156394006,0.2962325858075731,0.2935195642997534,0.0027130215078197003,0.0,0.0,0.0,0.0,0.0,0.4140342035962919,0.0
8582,0.21027189319015563,0.203459888946639,0.006812004243516655,0.29631034902380154,0.2929043469020432,0.0034060021217583274,0.0,0.0,0.0,0.0,0.0,0.41507947904211456,0.0
8593,0.2111073894131726,0.20308742637995464,0.008019963033217989,0.2963781249172891,0.2923681434006801,0.0040099815166089944,0.0,0.0,0.0,0.0,0.0,0.41598702515024855,0.0
8604,0.21193983226967505,0.2027163249980342,0.009223507271640858,0.2964456531200774,0.29183389948425703,0.004611753635820429,0.0,0.0,0.0,0.0,0.0,0.4168880472800908,0.0
8615,0.21300565615437764,0.20224118281451084,0.010764473339866798,0.29653211331474505,0.2911498766448117,0.005382236669933399,0.0,0.0,0.0,0.0,0.0,0.4180370306529073,0.0
8626,0.21418406024237224,0.20171585259862923,0.012468207643742998,0.29662770607477557,0.29039360225290406,0.006234103821871499,0.0,0.0,0.0,0.0,0.0,0.4193013441851528,0.0
8637,0.2153563582799674,0.20119324444796044,0.014163113832006973,0.29672280350878294,0.28964124659277946,0.007081556916003487,0.0,0.0,0.0,0.0,0.0,0.42055286438077916,0.0
8648,0.21675512256754367,0.2005696780901668,0.01618544447737687,0.29683627200421986,0.2887435497655314,0.008092722238688435,0.0,0.0,0.0,0.0,0.0,0.4220380731812607,0.0
8659,0.21791415326585073,0.20005298449315861,0.01786116877269209,0.29693029318467906,0.28799970879833303,0.008930584386346046,0.0,0.0,0.0,0.0,0.0,0.42326212270173447,0.0
8670,0.21941199534704142,0.19938524945058297,0.020026745896458448,0.2970517989228971,0.2870384259746679,0.010013372948229224,0.0,0.0,0.0,0.0,0.0,0.4248351922852544,0.0
8681,0.2208998717241616,0.19872195709920643,0.022177914624955154,0.297172496237954,0.28608353892547644,0.011088957312477577,0.0,0.0,0.0,0.0,0.0,0.4263880596316904,0.0
8692,0.22237788155977595,0.19806306323255343,0.024314818327222515,0.29729239317396944,0.28513498401035814,0.012157409163611257,0.0,0.0,0.0,0.0,0.0,0.4279211114657499,0.0
8703,0.2239586623656566,0.19735835427025858,0.026600308095398005,0.2974206269452003,0.28412047289750125,0.013300154047699003,0.0,0.0,0.0,0.0,0.0,0.4295503618137158,0.0
8714,0.22563992074060474,0.19660885260604816,0.029031068134556588,0.2975570115097338,0.2830414774424555,0.014515534067278294,0.0,0.0,0.0,0.0,0.0,0.4312714903929155,0.0
8725,0.2273084577023203,0.19586502212274082,0.03144343557957951,0.2976923641065283,0.28197064631673857,0.015721717789789754,0.0,0.0,0.0,0.0,0.0,0.4329678131153149,0.0
8736,0.22885440826181072,0.19517584041552058,0.03367856784629015,0.2978177724298343,0.2809784885066892,0.016839283923145074,0.0,0.0,0.0,0.0,0.0,0.43452913719739444,0.0
8747,0.23278008332242112,0.22970466177048296,0.0030754215519381398,0.307810593136613,0.3062728823606439,0.0015377107759690699,0.0,0.0,0.0,0.0,0.0,0.4306032150742451,0.0
8758,0.23499271564347537,0.22853326818874828,0.006459447454727112,0.307940747979028,0.3047110242516644,0.003229723727363556,0.0,0.0,0.0,0.0,0.0,0.4328204676786393,0.0
8769,0.2364188651171561,0.22777824787915266,0.00864061723800345,0.3080246391245386,0.3037043305055369,0.004320308619001725,0.0,0.0,0.0,0.0,0.0,0.4342394817373057,0.0
8780,0.23750950709290936,0.2272008491861068,0.010308657906802528,0.30808879453487703,0.30293446558147574,0.005154328953401264,0.0,0.0,0.0,0.0,0.0,0.4353193666188154,0.0
8791,0.23891910241937664,0.22645459283680058,0.01246450958257602,0.30817171190702214,0.3019394571157341,0.00623225479128801,0.0,0.0,0.0,0.0,0.0,0.4367083053908406,0.0
8802,0.24010462445219244,0.2258269635253099,0.014277660926882563,0.3082414484971878,0.30110261803374655,0.0071388304634412815,0.0,0.0,0.0,0.0,0.0,0.4378706008793782,0.0
8813,0.24149725127763852,0.22508969050007369,0.016407560777564827,0.308323367722214,0.3001195873334316,0.008203780388782413,0.0,0.0,0.0,0.0,0.0,0.43922916480821045,0.0
8824,0.24309287156663256,0.2242449503470769,0.018847921219555655,0.3084172277392137,0.29899326712943586,0.009423960609777828,0.0,0.0,0.0,0.0,0.0,0.4407768268842211,0.0
8835,0.2446765602122453,0.22340652694645835,0.021270033265786917,0.308510385894838,0.2978753692619445,0.010635016632893459,0.0,0.0,0.0,0.0,0.0,0.4423035683218779,0.0
8846,0.24645715157717818,0.22246386092972917,0.02399329064744903,0.30861512656336343,0.2966184812396389,0.011996645323724514,0.0,0.0,0.0,0.0,0.0,0.4440091160790711,0.0
8857,0.24822277963471312,0.2215291166639754,0.026693662970737688,0.3087189870373361,0.2953721555519672,0.013346831485368844,0.0,0.0,0.0,0.0,0.0,0.4456889292357152,0.0
8868,0.2501786520724015,0.2204936547851992,0.02968499728720227,0.3088340383572001,0.2939915397135989,0.014842498643601135,0.0,0.0,0.0,0.0,0.0,0.44753662368583985,0.0
8879,0.2522178089437656,0.2194141011474182,0.03280370779634743,0.30895398876139796,0.29255213486322423,0.016401853898173713,0.0,0.0,0.0,0.0,0.0,0.44944847544936567,0.0
8890,0.2543375433151718,0.21829188883314435,0.036045654482027414,0.3090786790185395,0.2910558517775258,0.018022827241013707,0.0,0.0,0.0,0.0,0.0,0.4514203411852201,0.0
8901,0.2567337004203156,0.21702333507159763,0.03971036534871796,0.30921962943648923,0.2893644467621302,0.01985518267435898,0.0,0.0,0.0,0.0,0.0,0.45363051487880335,0.0
8912,0.2592983065696453,0.21566560240430543,0.04363270416533984,0.3093704886217438,0.2875541365390739,0.02181635208266992,0.0,0.0,0.0,0.0,0.0,0.4559742133949459,0.0
8923,0.2621212344509019,0.21417111117305196,0.04795012327784994,0.30953654320299423,0.2855614815640693,0.02397506163892497,0.0,0.0,0.0,0.0,0.0,0.4585282396168155,0.0
8934,0.2652863133531795,0.2124954811659638,0.05279083218721563,0.3097227243148929,0.2833273082212851,0.026395416093607814,0.0,0.0,0.0,0.0,0.0,0.4613602499693538,0.0
8945,0.22577328583546488,0.22388307323946624,0.0018902125959986314,0.3048568100309506,0.30391170373295134,0.0009451062979993157,0.0,0.0,0.0,0.0,0.0,0.4254814937830112,0.0
8956,0.22688320693246344,0.22331946181535983,0.0035637451171036277,0.3049284978705887,0.30314662531203684,0.0017818725585518138,0.0,0.0,0.0,0.0,0.0,0.426623191786435,0.0
8967,0.22783164870521252,0.22283784864513836,0.004993800060074154,0.3049897560464127,0.30249285601637566,0.002496900030037077,0.0,0.0,0.0,0.0,0.0,0.4275947750474032,0.0
8978,0.22861713158214106,0.222438985046569,0.006178146535572066,0.3050404889955132,0.3019514157277272,0.003089073267786033,0.0,0.0,0.0,0.0,0.0,0.42839664003050476,0.0
8989,0.22972685474418011,0.22187547413267428,0.007851380611505834,0.3051121640508825,0.3011864737451296,0.003925690305752917,0.0,0.0,0.0,0.0,0.0,0.42952523408208165,0.0
9000,0.2306735805789484,0.22139473230569673,0.009278848273251667,0.3051733113973088,0.300533887260683,0.0046394241366258335,0.0,0.0,0.0,0.0,0.0,0.4304841252847451,0.0
9011,0.23193647550843347,0.22075344166654345,0.011183033841889983,0.30525487954609826,0.29966336262515325,0.005591516920944992,0.0,0.0,0.0,0.0,0.0,0.43175764711420006,0.0
9022,0.23319553386583328,0.22011409921619626,0.013081434649636988,0.3053361998974856,0.29879548257266714,0.006540717324818494,0.0,0.0,0.0,0.0,0.0,0.433020970252277,0.0
9033,0.2346054329756086,0.21939816071637347,0.01520727225923514,0.3054272627861546,0.29782362665653705,0.00760363612961757,0.0,0.0,0.0,0.0,0.0,0.4344282018789199,0.0
9044,0.23616657580638442,0.21860542154197052,0.017561154264413906,0.3055280942391357,0.2967475171069287,0.008780577132206953,0.0,0.0,0.0,0.0,0.0,0.4359772928659953,0.0
9055,0.23787559212444478,0.21773759307790422,0.02013799904654055,0.30563847657899673,0.29556947705572645,0.010068999523270275,0.0,0.0,0.0,0.0,0.0,0.43766225351240584,0.0
9066,0.2395778078899396,0.21687321789454994,0.02270458999538965,0.30574841968320127,0.2943961246855064,0.011352294997694825,0.0,0.0,0.0,0.0,0.0,0.439329333115207,0.0
9077,0.24141972586487648,0.2159379027485016,0.025481823116374883,0.30586738590590906,0.2931264743477216,0.012740911558187441,0.0,0.0,0.0,0.0,0.0,0.4411207950498709,0.0
9088,0.2434041617124654,0.21493021786249317,0.028473943849972233,0.3059955571058246,0.29175858518083847,0.014236971924986117,0.0,0.0,0.0,0.0,0.0,0.4430365604045196,0.0
9099,0.24567376480789974,0.21377772672034517,0.031896038087554576,0.306142146753672,0.2901941277098947,0.015948019043777288,0.0,0.0,0.0,0.0,0.0,0.4452096426735375,0.0
9110,0.24807079441112878,0.21256052914481077,0.03551026526631802,0.3062969666541753,0.2885418340210163,0.01775513263315901,0.0,0.0,0.0,0.0,0.0,0.4474841645452508,0.0
9121,0.2507370230518163,0.2112066338767284,0.03953038917508787,0.3064691736441575,0.28670397905661354,0.019765194587543933,0.0,0.0,0.0,0.0,0.0,0.449989652912322,0.0
9132,0.25249992895467166,0.2103114405975298,0.04218848835714186,0.30658303661694225,0.28548879243837133,0.02109424417857093,0.0,0.0,0.0,0.0,0.0,0.4516323059432017,0.0
9139,0.28397138428163604,0.275336735392133,0.008634648889503039,0.3027403627342075,0.298423038289456,0.0043173244447515195,0.0,0.0,0.0,0.0,0.0,0.4840049406305269,0.0
9146,0.2863936560281431,0.273593990117722,0.01279966591042107,0.30293400109803087,0.2965341681428203,0.006399832955210535,0.0,0.0,0.0,0.0,0.0,0.48596676664510713,0.0
9153,0.28830950689584267,0.2722155980975145,0.016093908798328154,0.3030871557669428,0.29504020136777875,0.008046954399164077,0.0,0.0,0.0,0.0,0.0,0.4875061445185003,0.0
9160,0.2901275029778157,0.2709076093942138,0.019219893583601853,0.3032324878450874,0.2936225410532865,0.009609946791800926,0.0,0.0,0.0,0.0,0.0,0.48895696957162804,0.0
9167,0.291850182579875,0.26966819777983064,0.02218198480004436,0.30337020024668554,0.29227920784666334,0.01109099240002218,0.0,0.0,0.0,0.0,0.0,0.49032289719976935,0.0
9174,0.2937115814924619,0.26832898215987305,0.02538259933258883,0.30351900198223636,0.29082770231594196,0.012691299666294415,0.0,0.0,0.0,0.0,0.0,0.4917892512865678,0.0
9181,0.29581420376673156,0.26681621422306384,0.028997989543667706,0.3036870873085485,0.2891880925367146,0.014498994771833853,0.0,0.0,0.0,0.0,0.0,0.49343380601591696,0.0
9188,0.2981797467249262,0.26511428345590093,0.033065463269025194,0.3038761907271221,0.2873434590926095,0.016532731634512597,0.0,0.0,0.0,0.0,0.0,0.4952691738027668,0.0
9195,0.30087199402313486,0.26317729960457864,0.03769469441855621,0.3040914111550469,0.28524406394576873,0.018847347209278106,0.0,0.0,0.0,0.0,0.0,0.49733916373754566,0.0
9202,0.30396364765718487,0.2609529559616222,0.04301069169556263,0.30433856044870866,0.28283321460092736,0.021505345847781316,0.0,0.0,0.0,0.0,0.0,0.4996918367330186,0.0
9210,0.3071756450679728,0.2586420289084777,0.04853361615949511,0.3045953301212803,0.28032852204153275,0.024266808079747557,0.0,0.0,0.0,0.0,0.0,0.5021088896428064,0.0
9218,0.3099927793642947,0.2566151929478241,0.05337758641647061,0.30482053411690846,0.27813174090867315,0.026688793208235306,0.0,0.0,0.0,0.0,0.0,0.5042063542981039,0.0
9229,0.2564028881097465,0.24814856919320663,0.008254318916539853,0.3057612700896436,0.30163411063137374,0.004127159458269926,0.0,0.0,0.0,0.0,0.0,0.4560996719018944,0.0
9240,0.2593280912848991,0.24637925632560034,0.012948834959298723,0.3059578604082666,0.2994834429286172,0.006474417479649362,0.0,0.0,0.0,0.0,0.0,0.4587555917640442,0.0
9251,0.2611228462155708,0.24529369651901645,0.01582914969655433,0.3060784781645537,0.2981639033162765,0.007914574848277164,0.0,0.0,0.0,0.0,0.0,0.4603706567521564,0.0
9262,0.26300023123998867,0.24415815779494793,0.01884207344504071,0.3062046491338946,0.2967836124113743,0.009421036722520355,0.0,0.0,0.0,0.0,0.0,0.4620484474188564,0.0
9273,0.26476284276207385,0.24309203997000273,0.021670802792071116,0.3063231066699997,0.2954877052739641,0.010835401396035558,0.0,0.0,0.0,0.0,0.0,0.46361295182515333,0.0
9284,0.2667033337892986,0.2419183314997307,0.02478500228956792,0.3064535187222521,0.29406101757746816,0.01239250114478396,0.0,0.0,0.0,0.0,0.0,0.4653234670764471,0.0
9295,0.26881634546260946,0.24064027369685814,0.028176071765751362,0.3065955251447935,0.29250748926191783,0.014088035882875681,0.0,0.0,0.0,0.0,0.0,0.4671720539564952,0.0
9306,0.2711905563735371,0.239204229202309,0.031986327171228096,0.30675508564418785,0.29076192205857376,0.015993163585614048,0.0,0.0,0.0,0.0,0.0,0.46923194269058954,0.0
9317,0.2740024710155517,0.23750343904831656,0.03649903196723516,0.30694406232796484,0.2886945463443472,0.01824951598361758,0.0,0.0,0.0,0.0,0.0,0.4716483450526638,0.0
9328,0.2772329153182411,0.2355495006958,0.04168341462244113,0.30716116658935555,0.28631945927813496,0.020841707311220564,0.0,0.0,0.0,0.0,0.0,0.4743937762225263,0.0
9339,0.2804106397115173,0.23362745004766453,0.046783189663852774,0.3073747277724817,0.28398313294055527,0.023391594831926387,0.0,0.0,0.0,0.0,0.0,0.4770629811895595,0.0
9350,0.2834483042812154,0.2317901147622759,0.05165818951893953,0.3075788761375248,0.28174978137805506,0.025829094759469765,0.0,0.0,0.0,0.0,0.0,0.4795859034442265,0.0
9358,0.27659322192875074,0.2688128185088514,0.007780403419899328,0.30346524238790534,0.29957504067795565,0.003890201709949664,0.0,0.0,0.0,0.0,0.0,0.47683679998462614,0.0
9366,0.27914234812248323,0.2670561293362975,0.012086218786185678,0.30366043007374477,0.2976173206806519,0.006043109393092839,0.0,0.0,0.0,0.0,0.0,0.4789653697026421,0.0
9374,0.2810930987580474,0.2657118010216482,0.015381297736399215,0.30380979988648354,0.2961191510182839,0.007690648868199607,0.0,0.0,0.0,0.0,0.0,0.4805807928281084,0.0
9382,0.2828641131800688,0.26449133501755173,0.018372778162517065,0.30394540722027197,0.29475901813901345,0.009186389081258533,0.0,0.0,0.0,0.0,0.0,0.48203736194854097,0.0
